600928,2025-04-09,331,329,332,323,174461,5699,-150
600927,2025-04-09,1180,1197,1203,1151,34626,4087,42
600926,2025-04-09,1423,1420,1432,1401,314599,44545,-70
600925,2025-04-09,500,500,502,491,82470,4092,20
600919,2025-04-09,932,932,940,924,1029941,96087,-75
600918,2025-04-09,587,595,597,575,206244,12112,34
600917,2025-04-09,548,547,548,533,35258,1907,-55
600916,2025-04-09,811,813,814,788,162791,13030,-61
600909,2025-04-09,502,509,511,490,331304,16639,39
600908,2025-04-09,544,537,544,528,182553,9745,-165
600906,2025-04-09,610,621,624,595,177989,10886,98
600905,2025-04-09,432,430,432,422,1372402,58698,-23
600903,2025-04-09,734,696,734,672,350182,24529,419
600901,2025-04-09,504,508,509,494,337763,16888,59
600900,2025-04-09,2905,2948,2960,2876,1493664,436882,148
600897,2025-04-09,1362,1372,1374,1332,19229,2603,0
600895,2025-04-09,2280,2463,2475,2258,601050,144416,947
600894,2025-04-09,1126,1103,1133,1089,79395,8757,-108
600893,2025-04-09,3220,3389,3415,3200,319818,106878,393
600892,2025-04-09,280,277,281,252,153280,4114,-72
600889,2025-04-09,1355,1403,1405,1267,106036,14259,108
600888,2025-04-09,658,659,661,633,132261,8560,-60
600887,2025-04-09,2849,2925,2928,2825,703588,203019,181
600886,2025-04-09,1433,1445,1448,1412,348639,49871,0
600885,2025-04-09,3168,3089,3189,3080,57434,17994,-317
600884,2025-04-09,602,604,606,567,364721,21485,-131
600883,2025-04-09,679,689,724,646,112499,7782,29
600882,2025-04-09,2569,2669,2683,2497,228841,58966,289
600881,2025-04-09,150,151,152,139,551070,8041,-66
600880,2025-04-09,398,407,408,378,213225,8396,25
600879,2025-04-09,811,865,879,802,562316,47502,562
600877,2025-04-09,1124,1157,1166,1088,121365,13722,212
600876,2025-04-09,859,865,869,825,37972,3192,-57
600875,2025-04-09,1426,1451,1457,1415,208724,29908,-34
600874,2025-04-09,547,549,550,531,94887,5127,-54
600873,2025-04-09,1095,1089,1101,1058,392844,42458,9
600872,2025-04-09,1987,2093,2095,1956,155973,31616,523
600871,2025-04-09,176,181,181,173,648357,11457,169
600869,2025-04-09,421,414,421,394,212879,8665,-259
600868,2025-04-09,273,266,274,250,552750,14338,-432
600867,2025-04-09,725,727,728,704,104433,7472,-55
600866,2025-04-09,647,636,648,618,244450,15477,-215
600865,2025-04-09,834,819,834,780,70684,5669,-180
600864,2025-04-09,552,567,569,532,253953,14059,71
600863,2025-04-09,393,400,401,383,955834,37458,101
600862,2025-04-09,2229,2335,2370,2209,165415,38356,424
600861,2025-04-09,2044,2070,2088,1972,24869,5070,-34
600860,2025-04-09,980,1028,1034,913,155501,15192,148
600859,2025-04-09,1315,1402,1434,1292,363040,49188,471
600858,2025-04-09,461,463,464,432,139272,6233,-107
600857,2025-04-09,852,845,863,788,90790,7516,-231
600855,2025-04-09,963,1012,1021,937,83380,8252,422
600854,2025-04-09,400,407,408,383,76205,3004,-25
600853,2025-04-09,335,341,343,317,249853,8236,-145
600851,2025-04-09,603,578,603,560,208295,11867,-707
600850,2025-04-09,2163,2250,2276,2105,104064,22868,246
600848,2025-04-09,880,917,918,866,84777,7535,362
600847,2025-04-09,795,796,802,735,22487,1739,13
600846,2025-04-09,799,805,808,760,48457,3817,-25
600845,2025-04-09,2589,2657,2690,2558,169600,44623,161
600844,2025-04-09,283,276,283,259,422946,11291,-417
600843,2025-04-09,979,1016,1020,899,241617,23269,201
600841,2025-04-09,450,466,466,422,187122,8322,-21
600839,2025-04-09,888,919,931,829,1910183,169803,314
600838,2025-04-09,768,759,775,720,128084,9518,-39
600835,2025-04-09,1765,1859,1880,1683,281461,50376,444
600834,2025-04-09,734,743,743,700,38234,2757,81
600833,2025-04-09,1142,1146,1150,1090,37042,4138,-104
600830,2025-04-09,768,786,787,726,103362,7825,-76
600829,2025-04-09,690,691,694,640,77060,5129,-212
600828,2025-04-09,315,306,319,293,244703,7454,-192
600827,2025-04-09,910,911,922,875,174899,15678,55
600826,2025-04-09,687,707,708,652,75915,5139,114
600825,2025-04-09,560,579,580,522,173425,9656,176
600824,2025-04-09,395,389,395,365,340129,12871,-251
600822,2025-04-09,829,849,850,782,47345,3864,83
600821,2025-04-09,549,554,556,532,280319,15240,-54
600820,2025-04-09,600,597,600,583,174287,10276,-33
600819,2025-04-09,460,471,472,444,61513,2809,0
600818,2025-04-09,958,959,963,891,64000,5955,-244
600817,2025-04-09,1002,1021,1035,964,43836,4371,-145
600816,2025-04-09,261,275,277,257,551083,14649,417
600815,2025-04-09,240,244,245,225,142667,3344,124
600814,2025-04-09,759,746,759,712,159988,11693,-132
600812,2025-04-09,562,559,565,532,193964,10626,-278
600810,2025-04-09,704,729,735,667,106685,7499,182
600809,2025-04-09,21300,21737,21850,21230,44290,95664,40
600808,2025-04-09,273,277,278,260,653927,17619,36
600807,2025-04-09,236,238,241,220,151212,3495,-83
600805,2025-04-09,396,399,402,377,109863,4290,-124
600803,2025-04-09,1960,1972,1982,1930,73898,14480,10
600802,2025-04-09,370,382,383,340,82027,2976,160
600801,2025-04-09,1384,1379,1385,1346,76854,10482,-65
600800,2025-04-09,244,247,248,224,211874,5005,41
600798,2025-04-09,272,278,281,259,146316,3912,146
600797,2025-04-09,845,879,896,785,1051788,88957,92
600796,2025-04-09,502,499,502,471,76739,3713,-158
600795,2025-04-09,443,443,445,430,1824217,79580,-67
600794,2025-04-09,316,321,322,308,136917,4293,31
600793,2025-04-09,1658,1729,1771,1535,159068,26365,653
600792,2025-04-09,293,294,294,278,99543,2851,-68
600791,2025-04-09,362,366,369,335,65403,2288,167
600790,2025-04-09,328,327,328,317,127575,4128,-121
600789,2025-04-09,969,937,969,912,1251759,115809,-750
600787,2025-04-09,648,636,648,616,1682336,106276,582
600785,2025-04-09,1229,1232,1251,1193,286468,35149,370
600784,2025-04-09,542,541,547,516,78137,4147,-37
600783,2025-04-09,1081,1103,1105,1032,41926,4485,147
600782,2025-04-09,379,373,379,357,373079,13665,-236
600780,2025-04-09,539,540,541,519,113171,5990,-110
600779,2025-04-09,4550,4639,4662,4508,39301,18023,35
600778,2025-04-09,616,603,630,561,290216,17220,-99
600776,2025-04-09,951,978,986,904,122926,11671,166
600775,2025-04-09,838,860,872,787,188620,15720,178
600774,2025-04-09,685,683,686,637,54446,3596,-284
600773,2025-04-09,874,895,898,839,79663,6885,34
600771,2025-04-09,1681,1699,1706,1632,53650,8948,6
600770,2025-04-09,367,374,376,339,130700,4693,108
600769,2025-04-09,906,894,906,835,104566,9077,-356
600768,2025-04-09,821,817,821,758,22582,1776,-24
600765,2025-04-09,1504,1585,1594,1496,317681,49294,455
600764,2025-04-09,2720,2869,2869,2700,167589,46994,1001
600763,2025-04-09,4150,4250,4261,4083,35028,14627,7
600761,2025-04-09,1485,1492,1499,1431,183597,27019,-126
600760,2025-04-09,4191,4386,4481,4166,345163,151078,443
600759,2025-04-09,207,207,208,192,1227893,24693,-190
600758,2025-04-09,322,331,331,305,265503,8397,30
600757,2025-04-09,894,914,919,877,171490,15431,144
600756,2025-04-09,1290,1338,1350,1218,105955,13714,121
600755,2025-04-09,606,610,612,595,110457,6651,0
600754,2025-04-09,2482,2496,2509,2429,49617,12255,-20
600753,2025-04-09,484,500,500,436,42917,1993,373
600751,2025-04-09,252,253,254,239,311699,7672,-39
600750,2025-04-09,2235,2305,2318,2202,82833,18712,208
600749,2025-04-09,1075,1077,1084,1020,57916,6102,-146
600748,2025-04-09,288,300,301,273,95282,2718,309
600746,2025-04-09,866,819,867,807,381804,31018,-870
600745,2025-04-09,2808,2915,2940,2752,141111,40261,189
600744,2025-04-09,340,353,362,331,1310920,45240,382
600743,2025-04-09,157,163,164,148,244943,3825,188
600742,2025-04-09,798,791,798,767,64441,5045,-174
600741,2025-04-09,1682,1657,1688,1643,94525,15707,-218
600740,2025-04-09,348,346,349,337,153337,5265,-142
600739,2025-04-09,935,955,957,912,116502,10897,74
600738,2025-04-09,533,493,533,465,437662,21643,-20
600737,2025-04-09,970,981,992,945,505166,49057,124
600736,2025-04-09,496,514,515,482,130292,6503,178
600735,2025-04-09,450,447,451,416,90794,3927,-261
600734,2025-04-09,383,388,390,356,645861,24234,-102
600733,2025-04-09,704,718,734,657,1276102,88759,-110
600732,2025-04-09,988,982,999,920,307150,29603,-239
600731,2025-04-09,608,594,610,563,129288,7563,-373
600730,2025-04-09,565,577,582,525,126632,7047,123
600729,2025-04-09,3040,3198,3250,2950,73666,22845,383
600728,2025-04-09,438,444,447,415,407775,17625,-45
600727,2025-04-09,750,740,752,702,381061,27470,-513
600726,2025-04-09,211,211,212,201,275723,5699,-94
600725,2025-04-09,282,286,287,262,207769,5710,-104
600724,2025-04-09,416,426,428,394,107352,4407,71
600722,2025-04-09,453,451,453,417,109097,4742,-110
600721,2025-04-09,638,617,648,597,325945,19815,-694
600720,2025-04-09,788,789,791,771,53150,4141,-38
600719,2025-04-09,595,580,596,549,150125,8516,-476
600718,2025-04-09,955,985,1001,909,314176,30081,82
600717,2025-04-09,434,439,440,425,251540,10841,0
600716,2025-04-09,293,301,302,278,102629,2962,101
600714,2025-04-09,911,980,984,861,92455,8494,283
600713,2025-04-09,468,468,472,455,130162,6014,-168
600712,2025-04-09,503,510,519,468,166686,8228,139
600710,2025-04-09,816,843,850,785,191963,15739,60
600708,2025-04-09,273,288,293,255,304608,8370,397
600707,2025-04-09,617,621,638,587,252512,15521,-143
600706,2025-04-09,901,905,907,830,113935,9871,-152
600704,2025-04-09,473,475,476,458,500565,23346,42
600703,2025-04-09,1049,1074,1084,1023,373698,39481,123
600702,2025-04-09,5730,5880,5910,5660,109462,63265,75
600699,2025-04-09,1397,1423,1449,1356,222796,31267,-111
600698,2025-04-09,530,550,553,495,270970,14198,148
600697,2025-04-09,1054,1166,1166,1003,208203,23294,1000
600696,2025-04-09,847,833,849,777,102985,8329,-336
600694,2025-04-09,2450,2483,2538,2335,69381,16937,-68
600693,2025-04-09,630,651,665,620,1043357,66826,433
600692,2025-04-09,691,695,698,649,108382,7290,-347
600691,2025-04-09,187,187,187,173,163970,2952,-158
600690,2025-04-09,2426,2454,2467,2388,382046,92613,-85
600689,2025-04-09,950,970,974,869,70920,6411,41
600688,2025-04-09,311,309,311,302,240540,7362,-159
600686,2025-04-09,1070,1102,1108,1004,243097,25850,-18
600685,2025-04-09,2330,2343,2343,2243,219344,50787,1000
600684,2025-04-09,307,313,313,288,131729,3947,195
600683,2025-04-09,350,362,365,337,88968,3093,343
600682,2025-04-09,585,591,593,550,156386,8972,-117
600681,2025-04-09,325,323,325,314,104486,3326,-62
600679,2025-04-09,1054,1066,1078,973,87893,9017,-65
600678,2025-04-09,610,628,629,563,169036,10090,113
600676,2025-04-09,352,361,362,334,102292,3561,84
600675,2025-04-09,253,263,263,248,193483,4911,273
600674,2025-04-09,1679,1685,1710,1657,314077,52874,42
600673,2025-04-09,893,909,930,878,259811,23554,-11
600668,2025-04-09,1023,1023,1028,998,45443,4604,-49
600667,2025-04-09,588,604,612,561,256728,15117,151
600666,2025-04-09,232,239,242,217,755334,17303,-42
600665,2025-04-09,255,266,268,243,104868,2680,231
600664,2025-04-09,327,327,329,306,509246,16219,-180
600663,2025-04-09,851,872,872,834,67997,5793,199
600662,2025-04-09,486,499,509,472,186098,9184,184
600661,2025-04-09,900,913,914,843,52374,4604,33
600660,2025-04-09,5252,5295,5339,5188,109441,57616,-136
600658,2025-04-09,359,373,376,337,103533,3683,304
600657,2025-04-09,396,419,424,383,238839,9662,501
600655,2025-04-09,526,535,536,521,110144,5811,38
600654,2025-04-09,275,276,278,253,361432,9612,-108
600653,2025-04-09,178,181,181,165,351506,6105,56
600651,2025-04-09,365,373,373,344,159307,5721,108
600650,2025-04-09,1216,1252,1255,1150,61539,7394,129
600649,2025-04-09,424,447,449,414,336977,14483,395
600648,2025-04-09,1129,1133,1140,1102,31687,3547,-61
600645,2025-04-09,2000,2037,2059,1890,115494,22712,-159
600644,2025-04-09,703,713,715,666,381189,26370,142
600643,2025-04-09,447,454,455,429,117334,5188,22
600642,2025-04-09,898,901,906,868,247188,21942,33
600641,2025-04-09,1358,1413,1425,1288,154606,21053,232
600640,2025-04-09,1050,1083,1086,1011,64982,6823,112
600639,2025-04-09,1048,1071,1074,1028,49816,5216,123
600638,2025-04-09,447,462,465,420,74957,3314,290
600637,2025-04-09,701,720,722,696,208564,14735,98
600636,2025-04-09,632,633,637,601,55071,3418,-140
600635,2025-04-09,338,345,346,324,312783,10490,58
600633,2025-04-09,1118,1157,1163,1061,337670,37637,176
600630,2025-04-09,704,710,715,660,113319,7784,-153
600629,2025-04-09,658,675,677,622,151787,9893,105
600628,2025-04-09,701,691,701,655,164290,11056,-157
600626,2025-04-09,308,313,315,290,134879,4049,0
600624,2025-04-09,602,613,620,560,220745,12989,-65
600623,2025-04-09,650,648,650,627,159496,10181,-137
600622,2025-04-09,251,284,284,238,728922,19075,1008
600621,2025-04-09,1253,1274,1279,1217,120084,15029,24
600620,2025-04-09,430,437,440,405,62462,2630,-46
600619,2025-04-09,1011,1053,1100,944,570771,57686,38
600618,2025-04-09,864,876,883,830,74186,6320,-102
600617,2025-04-09,223,223,223,211,161735,3511,-89
600616,2025-04-09,500,505,507,472,135653,6625,-79
600615,2025-04-09,1099,1070,1099,1000,31414,3298,-360
600613,2025-04-09,559,558,560,522,80699,4356,-141
600612,2025-04-09,4702,4769,4786,4646,11780,5549,40
600611,2025-04-09,535,540,550,498,400535,20841,-146
600610,2025-04-09,695,717,751,680,776906,54163,-516
600609,2025-04-09,450,479,481,421,531696,23835,279
600606,2025-04-09,165,173,174,159,731387,12131,359
600605,2025-04-09,2838,2806,2838,2662,28445,7803,-257
600604,2025-04-09,412,430,432,400,128462,5336,190
600602,2025-04-09,1899,1988,2032,1784,558786,107182,226
600601,2025-04-09,403,403,414,370,983175,38585,-195
600600,2025-04-09,7848,7992,8015,7766,61206,48462,78
600598,2025-04-09,1843,1880,1898,1756,2069005,385796,899
600597,2025-04-09,829,834,835,809,163901,13485,-36
600596,2025-04-09,779,771,780,753,107053,8201,-203
600595,2025-04-09,314,312,319,302,892237,27515,-488
600594,2025-04-09,310,312,314,294,125193,3806,-158
600593,2025-04-09,3600,3542,3613,3389,118804,41129,-592
600592,2025-04-09,1406,1490,1494,1367,335320,47588,-191
600590,2025-04-09,774,922,933,774,859445,72756,721
600589,2025-04-09,556,574,592,525,1532954,84666,-154
600588,2025-04-09,1285,1336,1347,1221,499695,64861,198
600587,2025-04-09,1497,1499,1506,1445,63526,9387,-106
600586,2025-04-09,452,454,456,431,134181,5964,-87
600585,2025-04-09,2471,2512,2520,2426,220971,54676,121
600584,2025-04-09,2950,3082,3131,2890,484797,147470,273
600583,2025-04-09,517,526,530,505,607845,31573,174
600582,2025-04-09,589,589,590,571,362009,21003,17
600581,2025-04-09,301,302,305,283,269212,7899,-131
600580,2025-04-09,2020,2151,2197,1915,1013761,209298,297
600579,2025-04-09,609,636,647,577,158112,9660,16
600578,2025-04-09,349,345,349,335,326708,11113,-115
600577,2025-04-09,571,579,592,536,782358,43884,-253
600576,2025-04-09,870,897,910,825,93170,8083,101
600575,2025-04-09,344,359,365,334,1011627,35370,436
600573,2025-04-09,1090,1095,1103,1053,46402,5002,-126
600572,2025-04-09,431,433,433,419,244124,10371,-92
600571,2025-04-09,1385,1391,1436,1288,546849,73592,-280
600570,2025-04-09,2387,2483,2511,2350,335060,81829,239
600569,2025-04-09,167,168,168,158,134985,2197,60
600567,2025-04-09,158,160,161,150,855367,13335,-62
600566,2025-04-09,2640,2664,2686,2600,41817,11027,-22
600563,2025-04-09,9300,9218,9359,8913,21285,19633,-266
600562,2025-04-09,1879,1984,1998,1848,80720,15741,459
600561,2025-04-09,492,501,504,458,50287,2394,121
600560,2025-04-09,1341,1388,1396,1261,54514,7261,109
600559,2025-04-09,1740,1775,1778,1727,137346,24079,80
600558,2025-04-09,413,427,430,385,384603,15741,191
600557,2025-04-09,1254,1249,1255,1195,68613,8404,-111
600556,2025-04-09,418,431,431,390,419411,17265,47
600552,2025-04-09,980,1014,1020,932,237420,23212,130
600551,2025-04-09,785,792,794,750,39811,3072,25
600550,2025-04-09,704,709,726,649,482515,32955,-166
600549,2025-04-09,1808,1822,1833,1753,190890,34210,-60
600548,2025-04-09,1100,1121,1124,1082,57126,6300,172
600547,2025-04-09,2586,2616,2625,2553,242288,62644,-46
600546,2025-04-09,1004,1002,1004,978,128169,12695,-69
600545,2025-04-09,195,195,196,177,369614,6934,-102
600543,2025-04-09,430,440,441,415,59781,2541,92
600540,2025-04-09,568,568,568,568,80395,4566,1008
600539,2025-04-09,870,883,887,795,79432,6672,126
600538,2025-04-09,452,456,470,432,82793,3727,-359
600537,2025-04-09,278,276,284,260,255324,6991,73
600536,2025-04-09,4975,5225,5268,4912,819971,419581,503
600535,2025-04-09,1454,1471,1475,1423,103651,15046,-14
600533,2025-04-09,195,202,203,186,119139,2298,202
600531,2025-04-09,585,590,591,551,324433,18602,-183
600530,2025-04-09,427,425,427,388,69280,2841,-70
600529,2025-04-09,2160,2188,2191,2135,59105,12785,-41
600528,2025-04-09,802,796,802,777,157763,12413,-62
600527,2025-04-09,186,186,186,172,333578,6001,-211
600526,2025-04-09,436,441,445,415,93332,4022,23
600525,2025-04-09,355,358,359,339,150854,5264,0
600523,2025-04-09,1057,1087,1101,1009,78528,8298,235
600522,2025-04-09,1251,1285,1290,1210,519724,65203,39
600521,2025-04-09,1401,1377,1401,1349,220949,30303,-444
600520,2025-04-09,2601,2688,2766,2436,60250,15682,37
600519,2025-04-09,152502,155000,155680,152055,34686,533535,32
600518,2025-04-09,191,194,194,181,2372282,44803,52
600517,2025-04-09,456,461,462,445,183925,8353,22
600516,2025-04-09,461,466,466,448,207434,9489,0
600515,2025-04-09,336,355,356,333,670627,23074,411
600513,2025-04-09,896,885,896,830,125217,10761,-349
600512,2025-04-09,210,210,211,199,215593,4391,-94
600511,2025-04-09,2920,2971,3010,2900,51454,15197,37
600510,2025-04-09,435,448,449,416,122668,5299,136
600509,2025-04-09,583,581,586,554,278198,15869,-252
600508,2025-04-09,1138,1136,1139,1109,32182,3614,-35
600507,2025-04-09,405,401,408,394,186143,7458,-172
600506,2025-04-09,1806,1812,1862,1638,105930,18653,0
600505,2025-04-09,1146,1130,1150,1060,245021,27085,-383
600503,2025-04-09,219,226,227,203,292733,6270,226
600502,2025-04-09,460,463,464,447,278755,12658,-107
600501,2025-04-09,1545,1642,1675,1490,97893,15556,425
600500,2025-04-09,355,360,361,347,157488,5574,56
600499,2025-04-09,730,730,735,705,157041,11328,-148
600498,2025-04-09,1920,2026,2058,1869,262200,51641,269
600497,2025-04-09,489,494,494,472,605607,29272,0
600496,2025-04-09,300,302,304,286,214289,6283,67
600495,2025-04-09,366,382,393,361,373237,13969,582
600493,2025-04-09,448,454,454,420,54535,2378,-44
600491,2025-04-09,373,370,383,357,223885,8241,-263
600490,2025-04-09,319,337,344,306,529245,17170,274
600489,2025-04-09,1245,1266,1269,1226,531833,66236,-39
600488,2025-04-09,381,372,381,363,85605,3159,-313
600487,2025-04-09,1431,1466,1475,1386,402115,57603,48
600486,2025-04-09,5098,4995,5100,4973,21858,10999,-244
600483,2025-04-09,920,936,939,902,237603,21906,141
600482,2025-04-09,1997,2089,2133,1966,269128,55625,131
600481,2025-04-09,439,434,439,405,340850,14359,-225
600480,2025-04-09,1263,1284,1315,1170,410041,51301,-70
600479,2025-04-09,972,982,982,940,59281,5694,41
600478,2025-04-09,424,435,437,399,336582,14079,93
600477,2025-04-09,252,256,257,242,216075,5385,39
600476,2025-04-09,1330,1388,1388,1260,41637,5518,304
600475,2025-04-09,850,849,851,828,39869,3346,-82
600470,2025-04-09,520,514,520,484,319129,16018,-446
600469,2025-04-09,497,501,503,472,57917,2824,-79
600468,2025-04-09,408,408,416,372,326923,12930,-97
600467,2025-04-09,231,229,234,217,853053,19225,-297
600463,2025-04-09,808,796,808,740,46359,3595,-161
600461,2025-04-09,984,993,995,962,169839,16637,51
600460,2025-04-09,2132,2224,2260,2081,302829,66116,339
600459,2025-04-09,1231,1242,1246,1191,70822,8616,-24
600458,2025-04-09,1139,1161,1165,1088,65050,7333,78
600456,2025-04-09,2818,2983,3029,2751,188768,55126,361
600455,2025-04-09,2049,2115,2150,1966,16833,3460,277
600452,2025-04-09,915,915,920,888,213556,19283,-140
600449,2025-04-09,1244,1306,1309,1180,105033,13055,349
600448,2025-04-09,235,242,245,222,120705,2811,-41
600446,2025-04-09,1433,1469,1484,1351,195954,27957,69
600444,2025-04-09,1300,1323,1335,1240,34891,4501,-68
600439,2025-04-09,288,292,294,268,276680,7747,-135
600438,2025-04-09,1679,1676,1700,1648,320673,53586,-147
600436,2025-04-09,20388,20443,20587,20213,19692,40141,-18
600435,2025-04-09,1030,1114,1138,1021,428944,47031,763
600433,2025-04-09,311,320,323,304,202753,6355,289
600429,2025-04-09,411,428,431,403,172088,7127,215
600428,2025-04-09,570,570,577,545,334401,18733,-121
600426,2025-04-09,2134,2097,2135,2067,145983,30514,-178
600425,2025-04-09,377,390,394,373,279113,10579,183
600423,2025-04-09,280,279,282,258,173818,4671,-176
600422,2025-04-09,1639,1633,1640,1604,83943,13634,-163
600421,2025-04-09,529,514,532,476,47159,2352,-284
600420,2025-04-09,1000,1002,1005,978,124180,12327,-109
600419,2025-04-09,1030,1085,1118,989,197606,20574,294
600418,2025-04-09,2920,2957,3028,2826,517441,151665,-359
600416,2025-04-09,951,980,990,913,197643,18847,155
600415,2025-04-09,1191,1273,1275,1171,778131,95768,477
600410,2025-04-09,680,703,710,630,526504,35529,159
600409,2025-04-09,498,498,499,481,171073,8382,-80
600408,2025-04-09,157,158,159,146,171480,2623,-125
600406,2025-04-09,2320,2378,2388,2300,636025,148949,263
600405,2025-04-09,415,418,420,388,142940,5795,72
600403,2025-04-09,309,322,323,293,274970,8431,-62
600400,2025-04-09,204,208,208,193,241649,4832,48
600399,2025-04-09,508,525,532,493,506900,26018,174
600398,2025-04-09,804,821,837,783,259472,20940,211
600397,2025-04-09,450,494,520,431,676210,31113,335
600396,2025-04-09,238,238,239,223,222537,5143,-206
600395,2025-04-09,459,461,463,448,99166,4505,-65
600392,2025-04-09,1055,1090,1098,1034,430986,45777,168
600391,2025-04-09,1959,2207,2207,1910,274851,57582,1002
600390,2025-04-09,510,534,536,496,733982,38049,269
600389,2025-04-09,1425,1425,1442,1399,49658,7057,-273
600388,2025-04-09,1150,1150,1158,1117,65640,7447,-112
600386,2025-04-09,390,392,394,359,116552,4399,-101
600383,2025-04-09,442,483,484,438,1101006,50588,710
600382,2025-04-09,390,403,403,375,81865,3185,75
600380,2025-04-09,1036,1026,1040,1007,166593,17068,-256
600379,2025-04-09,843,853,858,798,40296,3338,-35
600378,2025-04-09,2653,2620,2654,2581,19927,5212,-124
600377,2025-04-09,1537,1541,1559,1522,73076,11249,-19
600376,2025-04-09,221,230,231,212,199511,4421,222
600373,2025-04-09,1073,1102,1106,1052,115926,12575,166
600372,2025-04-09,1050,1095,1110,1047,375182,40879,301
600371,2025-04-09,1170,1170,1170,1151,363042,42459,996
600370,2025-04-09,160,159,160,148,413978,6308,-305
600369,2025-04-09,394,400,402,386,358417,14137,76
600368,2025-04-09,500,512,515,466,1122159,55095,-116
600367,2025-04-09,1163,1215,1229,1101,153384,17950,83
600366,2025-04-09,736,733,736,698,194079,13925,-304
600363,2025-04-09,5188,5376,5497,4900,157011,81260,49
600362,2025-04-09,1942,1951,1957,1901,213639,41119,-146
600361,2025-04-09,362,363,364,342,505734,17894,-136
600359,2025-04-09,789,808,893,767,599732,49565,-194
600356,2025-04-09,688,695,696,657,44308,2985,0
600355,2025-04-09,303,316,325,288,485129,15171,429
600354,2025-04-09,715,731,769,670,1539400,112931,458
600353,2025-04-09,722,770,790,707,697355,51084,-204
600352,2025-04-09,903,892,903,879,169252,15066,-198
600351,2025-04-09,558,558,562,535,150498,8252,-141
600350,2025-04-09,1043,1047,1053,1033,103078,10757,-38
600348,2025-04-09,633,635,637,617,274960,17197,-63
600346,2025-04-09,1484,1488,1509,1467,114603,17015,-67
600345,2025-04-09,2030,2060,2110,1884,48474,9642,83
600343,2025-04-09,991,1097,1097,981,180076,19194,1003
600340,2025-04-09,195,205,208,185,983757,19386,199
600339,2025-04-09,304,313,313,298,334697,10213,162
600338,2025-04-09,870,875,877,826,184364,15716,-213
600337,2025-04-09,164,164,166,155,131655,2117,-180
600336,2025-04-09,540,551,553,508,124663,6608,18
600335,2025-04-09,575,582,586,550,162912,9262,-85
600333,2025-04-09,415,421,421,393,101479,4139,96
600332,2025-04-09,2571,2601,2612,2535,57265,14724,54
600331,2025-04-09,600,596,602,564,249183,14498,-181
600330,2025-04-09,620,632,633,590,173944,10666,32
600329,2025-04-09,2966,3000,3010,2925,39380,11674,10
600328,2025-04-09,697,700,705,682,117063,8118,-71
600327,2025-04-09,457,459,466,431,267010,11976,-213
600326,2025-04-09,600,613,614,564,390358,23059,132
600325,2025-04-09,500,522,522,490,320997,16157,337
600323,2025-04-09,2350,2333,2350,2280,62438,14404,-110
600322,2025-04-09,204,211,211,190,214946,4314,193
600320,2025-04-09,383,408,408,366,1302783,50718,408
600319,2025-04-09,470,477,479,432,69584,3177,85
600318,2025-04-09,927,938,949,860,557311,50536,-178
600316,2025-04-09,3288,3462,3531,3270,141960,48653,406
600315,2025-04-09,1960,1956,1967,1905,39950,7721,-141
600313,2025-04-09,754,749,817,701,1366067,104967,-53
600312,2025-04-09,1827,1866,1895,1790,292835,54028,114
600310,2025-04-09,420,407,422,395,407773,16471,-286
600309,2025-04-09,5917,5939,5978,5850,192599,113727,-143
600308,2025-04-09,315,314,315,304,83777,2594,-95
600307,2025-04-09,129,132,132,123,369941,4729,76
600305,2025-04-09,743,750,752,725,116635,8599,67
600302,2025-04-09,440,441,444,400,138601,5872,-45
600301,2025-04-09,1818,1868,1899,1706,128411,23141,-95
600300,2025-04-09,374,396,407,361,2874848,109972,703
600299,2025-04-09,955,951,958,931,97846,9240,-94
600298,2025-04-09,3389,3436,3454,3347,52567,17918,47
600295,2025-04-09,880,870,887,852,72119,6231,-203
600293,2025-04-09,259,267,267,246,165677,4256,230
600292,2025-04-09,1402,1447,1469,1393,565005,80762,395
600288,2025-04-09,766,777,792,720,75376,5699,-13
600285,2025-04-09,2200,2250,2265,2162,74414,16508,99
600284,2025-04-09,627,641,643,614,111632,7008,126
600283,2025-04-09,930,937,943,909,43548,4033,-64
600282,2025-04-09,434,424,434,420,292191,12365,-297
600281,2025-04-09,305,311,312,290,91432,2751,-96
600280,2025-04-09,342,343,354,322,513467,17253,29
600279,2025-04-09,500,519,519,500,362758,18602,996
600278,2025-04-09,580,608,636,580,233982,14574,519
600276,2025-04-09,4773,4661,4789,4586,557496,260243,-429
600273,2025-04-09,756,754,757,735,146783,10931,-92
600272,2025-04-09,1270,1264,1280,1168,46005,5628,-217
600271,2025-04-09,801,829,833,787,140976,11469,197
600269,2025-04-09,476,475,476,463,170017,7973,-125
600268,2025-04-09,642,640,642,606,143377,8946,-139
600267,2025-04-09,851,840,851,813,209979,17476,-311
600266,2025-04-09,435,454,455,421,274586,12014,342
600265,2025-04-09,1700,1705,1725,1611,18408,3081,-201
600262,2025-04-09,1555,1586,1610,1490,29831,4635,70
600261,2025-04-09,284,284,284,268,171376,4727,-70
600259,2025-04-09,3650,3746,3760,3563,159287,58319,116
600258,2025-04-09,1480,1503,1518,1448,185112,27415,-13
600257,2025-04-09,470,466,470,449,160424,7363,-231
600256,2025-04-09,552,560,561,539,509962,27948,18
600255,2025-04-09,277,281,283,257,781511,21108,-175
600252,2025-04-09,224,225,226,212,342614,7510,-88
